255,153,105
255,153,104
254,154,104
253,153,103
253,153,103
255,159,108
252,154,105
249,149,100
251,151,102
255,155,110
216,146,97
197,189,140
156,180,128
210,144,110
248,154,116
246,153,110
252,157,113
250,152,107
252,151,107
252,151,105
253,150,105
253,151,103
255,150,103
255,150,103
255,150,103
251,144,98
253,146,100
255,151,104
247,144,99
247,146,100
250,152,105
255,160,115
205,142,98
182,185,140
240,157,123
239,155,119
242,152,115
252,149,108
255,148,104
255,148,104
255,148,104
255,148,102
255,148,102
255,148,102
255,148,102
255,144,99
255,146,103
253,146,102
242,139,96
245,148,103
239,151,105
249,165,119
203,152,107
174,185,145
225,159,127
243,163,130
253,145,107
255,143,100
255,144,100
255,144,100
255,145,100
254,146,100
255,145,100
255,144,100
251,138,96
252,140,100
249,142,100
241,142,100
242,155,110
221,147,98
233,167,117
201,167,121
218,161,132
240,149,118
250,146,111
247,148,109
247,148,109
249,147,107
249,147,107
250,147,106
252,146,106
251,139,101
251,142,103
249,145,106
240,151,111
228,166,119
186,142,93
212,157,136
223,156,130
221,158,127
222,156,124
229,150,120
232,147,116
233,149,115
238,148,113
243,140,105
248,141,107
244,144,110
225,151,114
216,213,142
223,218,150
229,221,156
236,222,161
237,221,162
233,220,165
229,220,165
218,212,162
208,189,131
218,204,139
233,230,153
231,233,150
233,237,153
239,238,158
245,239,163
248,240,167
248,241,169
246,242,171
236,231,167
221,217,156
216,214,157
185,179,131
203,188,129
215,197,131
227,212,145
240,232,157
232,234,150
231,237,147
232,241,152
237,243,155
240,243,156
243,242,159
243,242,159
243,242,162
242,239,162
235,231,158
238,230,165
225,221,158
154,143,98
201,191,138
226,212,147
225,213,137
229,228,148
237,241,157
230,236,150
229,238,149
228,241,149
229,242,150
233,242,151
234,240,150
234,240,150
234,238,151
239,238,155
243,237,159
247,235,163
246,233,165
229,220,155
197,175,126
216,197,139
224,212,140
235,230,148
232,234,150
227,233,145
233,237,150
231,237,149
228,237,146
227,236,143
227,236,143
229,236,141
230,237,142
233,236,145
239,235,148
248,240,159
245,231,156
248,230,158
244,221,154
240,216,152
232,206,145
229,190,133
231,201,137
234,223,144
229,227,142
226,226,138
227,227,139
233,231,146
232,230,143
233,229,140
230,229,137
229,230,136
228,232,137
229,233,138
233,232,140
238,226,142
240,225,144
240,227,149
244,224,151
253,218,150
255,219,152
248,209,144
238,192,130
239,202,134
235,219,141
228,222,138
230,220,135
234,222,138
236,226,141
235,225,140
235,223,137
234,223,134
233,224,133
233,224,133
232,225,134
235,224,135
240,219,136
240,217,137
239,220,143
244,218,143
253,213,143
255,214,147
253,206,138
218,195,128
225,186,117
241,197,132
240,203,133
237,214,138
231,212,133
237,210,133
241,214,135
237,216,133
235,217,133
235,217,133
236,215,132
239,214,130
239,213,129
238,213,129
238,211,130
240,209,129
241,208,131
240,211,133
243,209,135
252,208,137
255,210,143
253,206,138
225,200,134
230,191,122
242,197,130
243,200,131
242,208,134
237,205,130
241,203,130
242,204,131
239,208,128
237,211,127
237,210,129
238,209,129
244,205,130
245,201,128
240,201,126
239,200,125
241,199,123
242,200,124
241,202,125
243,201,127
250,202,130
255,206,137
254,205,138
233,205,140
236,191,123
242,191,125
244,193,127
246,202,131
242,200,128
240,197,128
238,196,124
242,200,124
241,202,123
240,204,126
243,204,129
251,196,129
252,191,126
247,190,123
242,187,120
242,189,119
245,193,120
243,193,120
243,193,120
249,197,124
251,201,130
252,202,133
237,207,143
213,183,123
239,189,120
242,184,120
244,186,122
249,194,127
244,193,127
241,192,126
238,189,122
244,192,119
243,194,118
244,198,123
246,196,125
255,189,126
255,181,123
248,178,118
242,177,113
242,181,114
245,186,116
246,186,116
245,187,114
248,191,120
249,192,123
249,194,127
238,204,141
214,182,123
239,184,117
241,180,117
245,181,119
247,186,121
244,186,122
242,188,124
241,186,121
243,183,113
245,185,113
244,190,118
248,189,121
255,182,121
255,174,118
246,170,112
239,167,108
239,174,110
244,181,114
247,180,112
247,180,112
248,183,117
246,181,115
246,183,116
236,196,134
215,179,121
240,180,117
243,177,116
247,179,118
248,180,119
245,179,118
248,184,123
248,184,123
245,176,111
248,179,112
247,184,117
249,184,120
254,178,118
252,170,114
245,164,108
237,161,103
238,168,108
244,176,113
246,175,111
249,173,111
251,175,113
248,172,110
247,173,110
237,188,129
221,182,127
244,180,119
246,177,118
248,178,119
247,172,114
246,171,113
246,169,113
250,171,115
253,174,117
251,175,115
247,176,114
245,175,113
248,172,112
249,170,111
249,169,110
247,168,111
239,167,108
245,173,114
245,166,109
249,167,111
255,168,114
248,162,105
254,168,109
230,174,117
240,169,113
242,169,116
248,171,119
246,165,110
243,160,106
245,160,106
255,168,115
255,170,116
252,171,115
250,171,114
248,172,112
247,171,109
248,170,108
249,169,110
248,168,109
245,166,110
252,173,117
254,166,116
255,166,116
255,167,116
255,162,111
255,165,113
252,170,123
248,164,120
250,163,118
253,165,117
255,168,116
252,160,109
249,159,107
252,164,114
251,165,114
249,167,111
248,168,109
247,169,107
247,169,105
249,167,107
251,166,109
247,162,108
246,158,108
252,155,110
255,158,113
255,162,116
249,157,110
255,163,114
250,162,124
251,162,122
249,156,112
253,158,110
249,155,103
253,162,109
251,161,111
251,161,111
249,162,109
248,163,108
247,165,105
247,165,105
250,164,105
253,162,107
255,166,115
255,160,112
255,158,114
254,155,113
246,159,114
236,155,108
242,158,124
253,165,129
251,155,113
251,155,107
247,156,103
255,168,115
251,156,108
251,156,108
251,157,106
249,158,105
249,160,104
250,159,104
253,158,104
254,157,104
252,152,103
254,151,106
255,156,114
245,152,109
230,162,113
238,160,122
241,148,107
253,157,109
249,154,100
244,150,96
251,153,104
251,153,106
251,153,106
251,153,104
251,154,103
253,153,101
254,153,101
255,152,101
255,149,101
250,143,97
255,151,109
243,156,111
223,173,120
232,168,130
236,149,106
253,155,108
255,155,101
250,149,95
254,152,104
253,150,105
253,150,105
254,149,102
255,147,101
255,147,100
254,146,97
254,146,97
255,147,98
248,140,93
252,147,102
232,156,107
252,151,109
254,148,100
255,152,103
255,150,104
255,148,105
255,147,104
255,146,101
255,144,100
255,142,98
255,142,95
255,143,95
253,141,95
255,148,105
251,148,107
253,143,106
255,150,108
254,138,97
255,146,102
255,150,106
255,147,103
255,143,100
255,141,96
255,138,93
254,137,93
255,148,106
250,142,104
255,152,121
247,143,106
252,146,107
254,146,107
250,142,103
249,140,99
251,142,101
254,145,104
252,146,106
245,147,108
240,147,113
230,145,114
229,144,113
230,145,114
231,147,113
226,147,114
225,157,122
183,183,129
207,202,138
221,211,149
222,212,150
221,216,152
225,217,155
227,208,152
176,176,114
186,181,115
210,203,131
223,220,143
220,217,140
232,229,152
235,232,155
237,238,160
247,241,167
250,231,163
251,227,165
241,222,163
194,185,120
208,198,127
218,210,135
233,228,147
236,234,149
236,236,150
236,239,152
235,239,154
236,240,155
242,241,158
248,234,159
255,239,167
255,242,173
237,222,157
228,207,150
202,182,113
224,202,127
230,215,134
233,231,144
236,239,150
235,235,147
232,235,146
229,238,149
228,238,149
229,238,149
233,237,150
239,237,154
241,238,157
243,242,160
248,241,163
249,229,160
241,213,150
191,175,113
219,196,120
237,212,130
237,221,134
235,234,142
234,239,145
232,235,144
228,233,141
230,239,148
229,240,148
231,237,147
232,237,147
234,237,150
236,238,154
236,240,153
243,238,156
255,234,159
252,222,152
247,220,151
185,178,134
208,194,129
227,210,130
238,220,138
239,225,137
236,232,141
232,236,142
230,233,142
226,231,139
232,237,147
231,236,146
233,233,145
234,232,145
236,231,147
234,232,149
234,234,148
239,232,151
251,227,153
250,222,149
250,226,154
227,214,146
200,183,137
217,202,133
229,212,132
236,218,136
237,221,136
232,225,135
233,229,138
230,229,139
229,227,140
232,230,143
233,229,142
234,227,139
235,225,140
235,224,142
235,224,144
234,226,143
240,225,144
243,217,142
244,214,141
249,223,148
232,215,145
216,215,158
178,146,107
220,192,142
227,204,136
231,210,131
235,212,134
236,213,133
234,216,130
234,220,132
233,223,138
232,222,137
234,219,136
234,218,133
236,215,132
236,215,134
236,215,136
237,215,139
238,217,138
240,217,139
242,213,137
244,212,137
248,221,142
236,216,143
226,214,154
199,156,113
201,158,113
233,193,141
237,207,137
234,207,130
237,207,134
238,209,133
235,208,127
236,211,127
237,214,134
235,212,134
235,210,130
236,207,127
238,207,127
238,205,128
238,204,130
239,205,131
240,207,130
243,207,131
246,210,134
245,209,133
248,215,136
240,212,138
232,210,150
212,191,136
218,164,117
220,168,118
233,186,130
242,202,133
237,199,128
240,200,131
241,203,132
238,202,124
240,204,126
244,206,133
241,203,130
241,202,127
242,200,124
242,198,123
242,195,123
240,196,125
242,195,125
242,195,123
242,195,123
246,199,127
242,198,123
247,204,125
245,206,131
239,205,144
219,186,132
230,195,139
230,168,119
233,173,121
244,189,132
243,194,128
236,189,121
239,191,125
243,195,129
239,197,123
242,198,123
249,200,131
248,198,129
248,198,127
249,197,124
247,193,121
247,190,121
243,188,121
244,187,120
245,186,118
245,186,118
245,191,119
243,191,116
249,197,121
251,203,129
247,205,145
229,188,132
239,196,141
237,169,120
239,173,123
238,177,120
242,187,122
241,188,120
241,187,125
239,188,123
239,189,118
239,189,116
244,186,122
245,185,122
250,193,124
249,190,120
248,185,116
245,180,114
242,177,113
240,175,111
242,173,108
241,173,108
242,179,110
247,187,115
242,182,109
249,192,121
238,192,133
224,181,126
237,192,137
238,165,120
246,175,129
251,184,131
245,181,119
243,182,117
242,182,122
242,182,120
242,183,115
243,182,115
246,180,119
246,180,119
251,186,120
249,184,116
249,180,113
247,176,112
244,173,111
245,171,110
245,169,109
245,169,107
243,174,109
250,183,115
249,181,110
239,178,111
230,184,125
228,189,134
236,163,122
244,169,129
245,171,124
246,174,116
245,175,115
242,176,116
242,176,116
245,175,113
246,175,111
246,174,115
246,174,115
248,178,116
247,178,113
248,174,111
246,172,109
245,169,109
247,168,109
247,167,108
247,167,106
242,166,104
242,168,105
250,175,108
239,175,111
226,187,130
215,188,133
231,163,128
243,173,137
245,172,131
247,170,118
249,170,113
246,171,114
247,170,114
250,170,111
251,169,111
250,169,113
249,170,113
247,171,113
247,171,111
248,169,110
247,168,109
248,167,111
249,167,111
251,166,109
251,167,107
251,169,111
249,169,110
255,174,114
243,177,117
218,187,132
186,173,120
212,159,125
222,165,135
236,171,133
248,166,118
252,165,111
251,166,112
251,166,112
254,165,109
254,165,109
252,165,111
251,166,111
248,166,110
248,166,110
248,166,110
249,167,111
251,166,111
252,165,111
254,165,109
255,164,109
250,160,107
255,166,113
255,166,110
237,170,115
209,188,133
172,172,120
184,151,118
185,149,117
221,169,132
245,164,117
255,161,109
255,161,110
255,161,109
255,161,109
255,161,107
252,162,109
252,162,109
250,160,108
250,160,108
252,162,109
253,163,110
254,162,111
255,162,111
255,161,109
255,160,109
252,158,106
255,161,110
253,157,107
239,169,118
210,197,145
157,147,112
216,182,145
238,161,115
253,156,105
253,156,105
253,156,105
251,157,105
249,158,105
248,159,103
249,158,105
251,155,105
252,156,106
252,158,106
253,159,107
255,159,109
255,157,108
254,157,106
253,156,105
253,153,104
250,149,103
252,149,104
231,160,114
204,196,147
197,177,140
233,160,117
253,153,104
254,152,104
253,153,104
251,154,103
249,155,101
249,155,103
249,155,104
251,150,104
253,150,105
254,154,105
255,155,106
255,154,108
255,155,106
254,152,103
252,152,102
255,158,113
255,159,117
255,159,117
208,144,100
228,156,118
251,150,108
255,153,112
255,150,105
255,154,103
252,151,99
248,150,103
253,155,110
255,151,109
255,150,108
251,143,97
252,144,98
251,146,101
248,146,98
255,149,97
248,148,98
246,157,117
238,156,119
244,166,127
200,151,110
246,150,112
251,151,115
255,152,111
252,144,97
245,139,89
248,145,100
251,148,107
255,148,106
255,147,104
255,141,96
255,144,98
255,146,103
252,145,99
255,149,97
245,147,98
236,161,122
214,152,115
222,163,123
241,147,113
249,150,111
248,139,96
248,137,91
255,148,106
254,147,105
253,144,101
255,144,98
253,138,91
255,140,93
255,142,98
254,141,97
255,147,98
241,149,100
221,162,120
195,156,115
210,173,129
239,156,122
244,148,108
250,149,107
250,148,110
249,145,106
250,143,101
251,143,97
248,136,90
251,138,94
255,139,100
253,140,100
255,146,103
236,152,108
209,167,125
158,141,98
220,152,115
231,151,114
229,145,111
243,153,119
241,139,101
246,140,100
243,137,97
249,141,103
254,141,109
252,139,109
247,143,108
211,130,100
220,134,101
221,135,102
231,142,112
210,211,154
205,205,153
196,192,144
198,181,137
218,226,149
221,225,148
230,233,156
235,236,160
232,232,160
235,234,169
235,227,165
234,209,153
238,206,155
233,203,151
204,194,123
225,211,138
228,219,140
230,234,150
233,241,155
237,242,158
237,241,156
239,241,157
234,236,153
241,244,165
245,241,168
241,222,154
246,221,157
243,217,156
214,199,142
198,206,155
192,187,119
222,215,137
232,224,141
237,231,143
233,236,145
230,236,146
236,242,152
236,241,151
238,241,150
235,238,149
240,242,158
244,241,160
245,231,156
252,232,159
255,232,162
236,221,156
218,217,161
192,196,145
206,191,136
220,212,140
233,228,146
236,230,142
239,235,144
235,234,142
225,228,137
231,236,146
235,240,150
233,234,141
234,235,142
233,233,145
234,232,147
243,232,150
249,234,153
251,232,155
247,230,158
229,219,157
209,200,143
219,204,149
220,196,136
229,217,143
229,225,138
232,228,139
236,232,141
234,230,139
228,224,133
229,229,139
235,235,145
235,231,140
240,234,146
235,231,144
236,230,144
245,235,150
246,234,150
245,228,146
248,229,152
242,223,157
234,212,154
236,210,153
231,190,136
229,198,133
234,218,141
227,221,135
232,226,138
235,228,138
234,227,137
234,227,136
232,227,136
235,230,139
237,227,140
237,225,141
237,222,141
235,223,141
238,226,142
239,224,141
239,221,137
242,219,141
243,216,147
247,215,154
242,206,146
220,171,115
239,193,133
242,205,137
240,219,140
230,218,134
235,223,139
230,218,132
231,217,129
237,223,135
233,219,131
234,218,133
241,220,139
235,212,134
236,210,133
236,213,133
231,213,131
233,215,131
239,217,132
240,213,134
245,211,140
255,217,155
248,204,143
234,186,124
242,197,132
245,207,136
237,210,133
234,213,132
234,213,134
234,213,134
236,214,131
236,214,131
236,213,133
240,213,134
239,207,130
242,206,130
243,205,130
241,205,127
237,208,128
236,210,126
237,209,126
241,208,129
251,208,139
253,205,141
255,205,144
222,191,134
193,160,106
239,189,128
242,194,128
241,198,129
236,202,128
233,204,128
235,203,130
236,204,129
236,204,127
236,204,127
238,204,132
241,203,132
243,201,129
246,199,127
245,197,123
244,198,123
239,200,121
239,202,122
240,203,122
244,203,124
249,200,131
253,200,134
255,202,138
229,197,136
202,169,116
237,187,126
243,194,128
243,196,128
239,197,125
238,198,126
240,197,128
240,197,128
241,199,127
241,198,129
242,197,132
245,195,132
246,193,127
248,191,122
247,187,117
244,185,115
240,188,115
239,191,115
241,194,116
244,195,118
249,195,123
253,196,127
252,195,128
232,197,133
213,177,125
235,183,123
241,188,122
240,187,119
242,192,123
242,192,123
245,190,123
245,192,124
243,193,122
243,193,124
246,192,130
249,190,130
247,186,123
247,182,118
248,177,113
244,175,108
239,176,107
239,180,110
242,184,110
244,186,112
255,194,123
255,193,125
252,189,122
234,195,128
219,180,125
238,180,117
242,183,117
241,180,113
242,183,115
242,183,115
246,183,116
246,183,116
244,184,114
244,185,115
245,184,119
247,183,121
248,180,119
247,176,114
248,170,108
243,167,105
240,169,105
241,172,107
244,175,106
246,177,108
253,183,114
253,183,114
247,178,111
232,187,122
239,178,115
247,179,114
246,177,112
246,178,115
246,178,117
248,176,117
248,177,115
247,180,112
245,181,110
247,179,114
249,179,117
249,175,114
250,172,110
249,168,105
246,165,102
244,166,104
243,167,105
245,170,105
248,170,106
248,168,105
248,170,106
246,170,108
229,179,118
244,175,116
247,173,112
245,169,111
247,172,117
247,171,119
251,171,122
251,171,118
248,174,111
247,176,110
246,177,110
247,176,110
248,173,108
250,171,105
251,168,102
250,166,102
247,166,103
246,166,105
247,165,105
250,166,106
252,168,108
251,166,109
250,169,113
226,171,115
243,166,112
254,169,115
255,170,116
245,164,111
246,164,116
249,162,117
249,163,116
248,166,108
247,167,104
244,169,104
245,170,105
251,172,106
251,170,104
253,168,103
252,167,103
250,166,106
250,164,107
252,163,105
253,162,105
254,162,111
248,158,108
245,159,108
211,153,103
252,166,117
252,157,109
255,165,114
248,161,107
252,165,112
254,161,117
251,156,110
253,160,103
255,166,104
247,165,105
238,158,97
249,165,101
253,168,104
255,169,107
255,165,105
253,163,110
254,163,110
252,157,101
252,155,102
255,161,118
253,157,117
254,161,118
247,158,114
249,153,111
253,156,111
252,161,106
255,165,110
255,162,117
255,157,110
253,157,99
254,160,98
250,161,103
244,158,99
253,165,102
254,164,101
255,163,101
254,158,100
251,155,104
252,155,104
255,154,100
255,157,107
250,158,119
247,161,126
249,167,127
245,161,124
242,154,118
245,154,110
248,154,102
253,156,103
253,155,108
250,152,103
247,151,93
246,150,90
247,152,98
249,154,98
251,155,94
254,156,93
255,158,96
255,158,100
255,152,102
255,149,101
255,148,99
250,154,106
232,160,120
215,157,119
231,178,136
213,147,113
226,151,112
246,154,105
253,151,102
253,150,105
253,151,103
252,151,97
251,150,94
253,151,102
255,154,103
255,154,96
255,153,94
255,150,92
255,150,97
255,146,97
253,142,97
255,149,103
247,156,111
228,177,134
174,145,103
222,169,135
244,157,114
255,148,104
255,145,105
255,146,104
255,149,102
255,148,101
255,146,103
255,146,103
255,151,102
255,150,98
255,146,95
255,148,100
255,143,99
254,141,99
255,149,109
235,152,110
211,184,139
200,171,139
233,155,117
253,145,107
255,141,105
255,141,104
255,144,102
255,144,102
254,140,103
249,136,96
255,144,102
255,145,101
255,143,97
255,148,104
255,145,105
255,143,105
255,147,110
216,141,102
215,149,114
245,145,109
255,145,112
255,143,109
255,144,107
255,146,109
255,143,107
253,137,100
255,145,106
255,144,106
254,136,96
255,140,101
248,140,101
248,144,107
188,139,107
221,141,108
235,146,114
239,144,112
241,144,111
247,148,116
248,148,116
245,142,109
247,142,110
252,145,111
245,138,104
244,144,108
208,202,140
214,208,148
210,203,149
199,193,141
201,202,136
210,205,137
225,218,146
236,230,156
238,231,161
240,229,167
222,212,153
216,212,148
204,202,141
195,192,141
205,205,135
210,212,139
226,229,152
225,224,144
235,232,151
242,241,159
241,238,159
254,245,176
240,231,164
237,233,160
232,225,155
230,215,156
224,207,153
217,205,147
200,195,139
221,216,148
227,225,148
222,227,145
230,238,153
228,234,148
231,237,151
231,239,153
231,239,154
239,242,163
235,236,160
240,241,161
241,235,157
247,228,160
243,219,157
235,214,151
207,199,137
195,180,121
221,210,144
231,224,146
239,237,154
228,234,148
232,241,152
231,240,151
229,239,150
226,236,147
229,239,152
237,242,158
236,240,156
240,243,156
238,233,149
247,229,155
249,225,155
250,226,156
233,218,153
210,211,153
161,146,87
208,187,120
222,203,134
227,213,138
237,229,146
234,232,145
231,234,145
229,235,147
230,236,148
230,236,150
230,236,148
231,237,149
230,234,149
232,234,150
234,237,148
238,236,149
245,233,151
247,228,151
246,227,151
243,226,156
231,221,160
197,192,137
180,165,98
219,197,121
230,211,132
234,219,136
238,228,139
235,230,139
232,231,141
232,230,143
233,231,146
233,231,146
233,231,146
234,232,147
233,228,146
233,228,144
235,231,144
238,231,143
242,227,142
244,226,144
242,223,144
241,221,148
240,220,159
213,193,140
194,179,110
221,200,119
232,216,131
235,221,133
235,224,134
234,225,134
234,224,135
236,224,138
238,223,142
239,224,143
237,225,143
239,224,141
235,218,138
236,219,139
237,220,138
238,220,136
242,220,137
241,219,136
240,218,135
240,216,142
247,217,155
230,199,145
231,199,148
184,182,133
208,189,120
223,198,116
233,213,127
233,216,128
233,217,129
234,218,130
237,217,130
238,216,131
241,216,136
241,216,136
241,216,136
242,217,137
238,209,133
239,210,134
239,210,132
242,210,133
243,210,131
242,211,129
240,211,131
240,211,135
248,210,147
245,204,150
244,204,152
196,189,143
223,198,132
231,198,121
238,209,129
236,209,128
234,209,125
235,211,125
237,209,125
239,208,126
241,208,131
243,207,131
243,207,131
245,207,132
243,201,129
244,200,129
244,200,129
244,200,127
247,201,126
245,202,124
243,204,125
243,204,129
245,199,137
251,205,146
250,205,148
201,178,124
199,187,145
225,194,130
236,194,122
242,202,130
238,200,125
235,202,123
235,202,121
238,201,120
240,201,122
242,200,124
243,201,127
244,200,127
246,199,127
245,192,124
245,190,123
244,191,123
244,191,123
246,192,120
246,194,119
245,197,121
245,197,125
246,192,128
253,199,139
252,202,143
203,174,118
150,150,116
198,185,143
226,185,129
241,188,122
245,191,127
239,188,122
238,194,123
238,196,120
239,196,118
241,195,118
242,195,123
243,195,123
244,194,123
247,193,123
244,183,118
246,182,118
241,183,119
239,184,119
242,185,116
244,188,114
243,191,116
245,191,119
251,190,127
253,188,130
253,193,133
208,173,115
157,152,120
206,186,149
233,186,132
249,187,128
246,184,125
238,176,117
245,187,124
244,189,122
246,189,118
246,190,116
247,190,121
247,190,123
248,189,121
252,189,122
247,178,113
246,176,114
242,176,115
241,177,113
242,179,110
244,181,110
244,184,111
247,184,113
255,189,127
254,179,122
255,186,127
214,171,116
160,147,115
214,188,151
234,184,133
243,178,120
240,170,118
249,178,124
248,177,121
248,178,118
249,178,114
249,178,112
248,179,114
248,178,116
248,179,114
249,178,112
238,163,98
249,173,111
247,171,111
237,163,100
239,166,98
242,172,100
245,177,104
253,180,111
255,173,116
255,174,121
255,181,128
213,163,112
160,149,119
204,178,143
224,171,121
245,176,121
247,174,123
248,170,121
250,170,117
251,170,115
252,170,112
251,171,110
250,171,112
248,172,112
250,172,110
250,172,108
247,167,104
251,171,108
245,165,104
241,161,100
248,167,102
253,172,106
248,169,102
247,166,101
250,164,107
254,168,117
255,181,131
212,162,113
204,186,150
230,174,125
248,171,117
252,172,121
252,170,120
247,166,113
248,165,111
251,165,108
251,165,108
248,166,110
247,166,110
247,167,106
248,167,104
248,167,102
251,170,105
250,168,108
250,165,108
253,164,106
253,163,103
250,160,100
247,161,102
245,166,110
237,164,111
254,183,131
210,166,117
194,184,148
230,172,126
247,161,110
249,163,114
251,165,114
248,163,109
248,163,108
252,161,108
252,161,108
249,162,109
248,163,109
249,163,106
249,163,104
250,165,101
253,169,105
255,171,111
254,167,113
254,160,108
252,155,104
254,154,104
250,163,110
235,169,117
213,160,108
230,177,125
182,182,144
231,168,124
255,162,116
255,163,115
255,163,114
249,159,107
250,159,106
254,157,106
254,156,107
252,157,109
250,158,109
252,158,106
250,159,104
255,165,108
253,164,106
251,164,110
253,163,111
255,158,111
255,154,109
255,155,110
247,163,117
224,181,130
193,168,114
206,180,129
225,160,120
255,156,114
250,152,107
249,153,105
252,156,106
252,156,105
255,155,106
255,155,106
253,155,108
252,156,108
251,157,106
251,157,105
253,159,107
253,159,107
255,161,110
254,158,110
254,151,108
255,151,111
255,155,116
241,162,121
212,186,137
158,158,106
214,144,108
255,151,114
250,148,108
251,153,108
253,153,104
253,153,103
253,153,104
251,153,104
250,154,106
249,154,106
247,155,104
249,155,104
249,151,106
252,151,107
255,154,109
255,152,107
253,145,106
255,149,111
255,150,116
227,153,116
196,185,140
139,158,112
245,150,118
250,158,121
249,156,115
252,149,104
254,149,102
254,149,102
