222,244,171
214,248,162
215,244,160
218,239,160
223,241,165
224,245,170
222,246,172
222,252,180
227,255,193
215,255,187
190,240,171
171,226,159
205,244,153
215,245,155
217,247,159
215,243,158
220,245,162
217,242,161
219,242,164
221,245,167
222,248,174
226,255,182
226,255,186
215,255,184
202,247,178
166,217,150
178,240,143
191,245,147
200,241,145
212,247,155
201,236,144
216,251,161
214,247,160
202,234,149
207,236,154
218,250,167
217,248,168
209,242,163
212,249,169
219,255,181
219,255,186
184,232,158
132,206,127
161,227,137
185,245,147
189,245,144
190,245,143
195,250,149
193,245,147
197,244,152
204,249,158
204,247,155
200,240,151
202,242,154
209,251,165
207,251,164
198,244,156
197,248,156
207,255,168
209,255,174
206,255,173
189,241,158
85,168,96
97,181,104
141,219,135
169,236,141
189,250,147
189,246,143
187,245,142
187,252,148
182,247,147
183,243,147
186,243,148
189,243,147
194,245,150
195,246,153
191,244,152
188,245,151
187,247,151
187,249,150
188,248,150
197,252,159
205,255,166
200,255,162
75,155,92
89,180,103
102,193,113
141,227,140
164,238,141
182,249,146
180,245,141
179,246,140
180,253,146
174,249,146
172,247,146
172,244,144
177,245,144
183,249,149
185,249,152
179,245,147
176,244,143
177,248,144
178,250,142
177,246,139
188,250,149
199,255,161
204,255,164
178,237,147
80,162,96
95,187,110
104,197,116
134,222,135
157,234,138
174,245,143
175,244,138
172,245,138
171,250,143
165,248,142
165,248,144
163,246,142
163,244,139
162,243,138
165,243,141
168,245,141
166,245,140
162,241,132
163,243,130
170,247,135
187,255,150
190,255,153
195,255,156
177,238,145
83,164,97
103,191,113
108,200,117
131,219,132
152,229,133
169,241,141
170,242,140
168,243,138
160,243,137
153,240,133
155,242,137
154,243,137
156,249,142
150,243,136
153,245,138
162,251,143
162,251,143
155,245,132
157,245,132
170,252,141
180,255,150
184,252,151
185,251,151
166,229,138
160,222,149
85,162,94
109,193,115
116,203,122
135,221,134
140,220,125
157,231,132
161,236,135
160,238,136
151,236,132
146,235,129
152,239,134
149,241,134
140,239,130
137,239,129
142,239,132
145,243,134
145,243,134
144,240,130
149,242,128
157,243,134
169,246,144
177,247,149
180,247,150
157,222,132
155,217,144
89,161,95
114,192,116
119,202,122
134,216,132
133,212,120
146,223,127
150,228,129
150,232,132
146,233,129
145,232,128
151,236,133
147,235,131
135,234,126
132,238,128
136,237,131
138,237,131
137,236,130
138,235,128
143,236,130
148,235,131
157,234,140
164,234,145
172,238,148
154,218,134
151,212,142
93,164,98
115,191,116
119,197,121
127,209,127
136,216,127
142,223,130
142,226,130
144,230,133
140,230,130
140,228,128
145,230,129
136,224,122
129,230,124
125,231,123
129,230,126
133,231,130
131,229,128
128,226,125
131,226,124
139,226,129
152,228,140
151,221,135
161,226,142
152,217,137
147,209,142
95,165,102
106,182,110
117,197,124
124,207,129
127,211,125
129,215,124
127,218,123
130,224,128
135,229,132
130,224,127
127,217,119
128,220,121
130,228,127
128,229,127
131,227,129
131,227,129
125,221,123
120,216,118
124,218,121
137,224,130
138,216,132
146,218,136
150,217,137
143,210,133
131,196,130
94,164,102
103,178,109
114,194,125
121,205,130
120,205,122
120,210,122
120,213,122
121,218,125
122,222,126
118,218,122
117,212,118
121,217,120
120,217,122
123,220,125
125,219,125
123,217,123
123,217,121
125,219,123
124,215,120
122,208,117
136,213,131
144,217,138
145,214,134
132,200,125
121,187,125
92,161,106
98,172,109
108,186,124
115,198,130
114,198,120
115,204,120
114,208,120
112,211,121
113,213,123
106,209,118
105,208,117
114,215,123
115,211,122
118,211,122
119,209,121
118,208,118
119,213,119
122,216,120
121,212,117
117,203,112
131,208,126
135,208,129
